date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:59:25	19498/19498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2005:59:01%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumer_Electronics/XCM_CUTTLE_1622892_3373436_379x304_1X_en_US._SY304_CB597161294_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumer_Electronics/XCM_CUTTLE_1622892_3373436_379x304_1X_en_US._SY304_CB597161294_.jpg	(from https://www.amazon.com/)
02:59:25	5309/5309	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2018:07:22%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_332_DQC_CML01_HOME_1x._SY116_CB577173228_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_332_DQC_CML01_HOME_1x._SY116_CB577173228_.jpg	(from https://www.amazon.com/)
02:59:31	742937/742937	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2002:59:16%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=PC%20for%20work&pd_rd_w=AJIgC&content-id=amzn1.sym.6fb11530-aa4d-4809-af57-61c93f9fed0b&pf_rd_p=6fb11530-aa4d-4809-af57-61c93f9fed0b&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/indexb32e.html	(from https://www.amazon.com/)
02:59:36	932524/932524	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2002:59:22%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=home%20decor&rh=n%3A1055398%2Cp_72%3A1248915011&dc=&ds=v1%3AQ43BI43Vp1tBEwCiFeBNPRcQ4aHKVFj1PLrVHtcGutY&qid=1697226884&rnid=1248913011&ref=sr_nr_p_72_1&pd_rd_w=6WN1D&content-id=amzn1.sym.59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_p=59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/indexa56d.html	(from https://www.amazon.com/)
02:59:36	5349/5349	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2018:07:22%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_330_DQC_CML01_W_1x._SY116_CB577173231_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_330_DQC_CML01_W_1x._SY116_CB577173231_.jpg	(from https://www.amazon.com/)
02:59:41	1099154/1099154	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2002:59:27%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=women%27s%20fashion&rh=p_72%3A2661618011&dc=&qid=1697227053&rnid=2661617011&ref=sr_nr_p_72_1&ds=v1%3AZsiDFruv92kNaYP5bd8i4qcKDaXK2ZNe2GsMaTm8DIo&pd_rd_w=6WN1D&content-id=amzn1.sym.59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_p=59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/index229e.html	(from https://www.amazon.com/)
02:59:42	5607/5607	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2018:07:22%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_331_DQC_CML01_M_1x._SY116_CB577173228_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_331_DQC_CML01_M_1x._SY116_CB577173228_.jpg	(from https://www.amazon.com/)
02:59:43	5338/5338	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2018:07:22%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_333_DQC_CML01_BEAUTY_1x._SY116_CB577173231_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/DiscoTec/2023/Shoulder/W1/GW/DQC/SP23_333_DQC_CML01_BEAUTY_1x._SY116_CB577173231_.jpg	(from https://www.amazon.com/)
02:59:44	3799/3799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202023%2008:03:41%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1645243_3455324_186x116_1X_en_US._SY116_CB575931318_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1645243_3455324_186x116_1X_en_US._SY116_CB575931318_.jpg	(from https://www.amazon.com/)
02:59:49	895169/895169	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2002:59:39%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=men%27s%20fashion&rh=p_72%3A2661618011&dc=&ds=v1%3AZsiDFruv92kNaYP5bd8i4qcKDaXK2ZNe2GsMaTm8DIo&qid=1697227053&rnid=2661617011&ref=sr_nr_p_72_1&pd_rd_w=6WN1D&content-id=amzn1.sym.59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_p=59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/index4abc.html	(from https://www.amazon.com/)
02:59:55	872186/872186	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2002:59:40%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=beauty&rh=n%3A3760911%2Cp_72%3A1248873011&dc=&ds=v1%3Aavea3ZgBEKaocjkO%2F%2Ff1OwepYB28b%2FyJc7BfVrakfwc&qid=1697227379&rnid=1248871011&ref=sr_nr_p_72_1&pd_rd_w=6WN1D&content-id=amzn1.sym.59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_p=59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/indexf294.html	(from https://www.amazon.com/)
02:59:55	3248/3248	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202023%2010:17:40%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1641385_3445941_186x116_1X_en_US._SY116_CB575768111_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1641385_3445941_186x116_1X_en_US._SY116_CB575768111_.jpg	(from https://www.amazon.com/)
03:00:00	1043275/1043275	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2002:59:40%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=most%20loved&rh=p_72%3A2661618011&dc=&qid=1697227576&rnid=2661617011&ref=sr_nr_p_72_1&ds=v1%3Ao2R5o%2BanBYXHczMAZ3b5f5JoLkkY1Q%2BRo7zwtccIrEA&pd_rd_w=6WN1D&content-id=amzn1.sym.59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_p=59234986-1c8a-47fd-a056-97b3d149d016&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/index08c3.html	(from https://www.amazon.com/)
03:00:06	900109/900109	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2002:59:46%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=beauty%20gifts&pd_rd_w=PyZUZ&content-id=amzn1.sym.894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_p=894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/indexac7a.html	(from https://www.amazon.com/)
03:00:06	3941/3941	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202023%2010:17:40%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1641385_3445940_186x116_1X_en_US._SY116_CB575768111_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1641385_3445940_186x116_1X_en_US._SY116_CB575768111_.jpg	(from https://www.amazon.com/)
03:00:08	4140/4140	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202023%2010:17:40%20GMT	https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1641385_3445939_186x116_1X_en_US._SY116_CB575768111_.jpg	C:/My%20Web%20Sites/hhh/images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/01/US-hq/2023/img/Consumables/XCM_CUTTLE_1641385_3445939_186x116_1X_en_US._SY116_CB575768111_.jpg	(from https://www.amazon.com/)
03:00:14	1071923/1071923	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:02%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=luxury%20beauty&pd_rd_w=PyZUZ&content-id=amzn1.sym.894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_p=894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/index50f1.html	(from https://www.amazon.com/)
03:00:19	985760/985760	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:02%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=gifts%20for%20women&pd_rd_w=PyZUZ&content-id=amzn1.sym.894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_p=894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/indexe0b3.html	(from https://www.amazon.com/)
03:00:25	865422/865422	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:11%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=beauty&rh=n%3A3760911%2Cp_72%3A1248873011&pd_rd_w=PyZUZ&content-id=amzn1.sym.894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_p=894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/indexdd8d.html	(from https://www.amazon.com/)
03:00:25	7767/7767	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Sep%202023%2015:36:31%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71CX11nGhWL._AC_SY200_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71CX11nGhWL._AC_SY200_.jpg	(from https://www.amazon.com/)
03:00:30	925093/925093	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:16%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=beauty&rh=p_36%3A-1500&pd_rd_w=PyZUZ&content-id=amzn1.sym.894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_p=894d246e-dce0-4f8d-a648-c7288095f312&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_unk	C:/My%20Web%20Sites/hhh/www.amazon.com/s/indexfa85.html	(from https://www.amazon.com/)
03:00:31	9439/9439	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jul%202023%2003:59:24%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91n7p-j5aqL._AC_SY200_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91n7p-j5aqL._AC_SY200_.jpg	(from https://www.amazon.com/)
03:00:32	12955/12955	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2003:56:52%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81EmtXw0mrL._AC_SY200_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81EmtXw0mrL._AC_SY200_.jpg	(from https://www.amazon.com/)
03:00:33	13057/13057	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20May%202023%2000:35:36%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71pL+3nMzfL._AC_SY200_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71pL+3nMzfL._AC_SY200_.jpg	(from https://www.amazon.com/)
03:00:45	1600142/1600142	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:22%20GMT	https://www.amazon.com/Oath-Honor-Warning-Liz-Cheney/dp/0316572063/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Oath-Honor-Warning-Liz-Cheney/dp/0316572063/index83b8.html	(from https://www.amazon.com/)
03:00:48	13573/13573	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Apr%202023%2021:25:26%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91GqAI8VDUL._AC_SY200_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91GqAI8VDUL._AC_SY200_.jpg	(from https://www.amazon.com/)
03:00:59	1705097/1705097	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:30%20GMT	https://www.amazon.com/Wheres-Bluey-Search-Find-Book/dp/0593385691/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Wheres-Bluey-Search-Find-Book/dp/0593385691/index83b8.html	(from https://www.amazon.com/)
03:01:10	1609368/1609368	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:29%20GMT	https://www.amazon.com/Fourth-Wing-Empyrean-Rebecca-Yarros/dp/1649374046/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Fourth-Wing-Empyrean-Rebecca-Yarros/dp/1649374046/index83b8.html	(from https://www.amazon.com/)
03:01:12	9919/9919	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Nov%202023%2005:57:55%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81FS3wyevDL._AC_SY200_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81FS3wyevDL._AC_SY200_.jpg	(from https://www.amazon.com/)
03:01:23	1730509/1730509	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:00:42%20GMT	https://www.amazon.com/Brainer-Diary-Wimpy-Kid-Book/dp/1419766945/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Brainer-Diary-Wimpy-Kid-Book/dp/1419766945/index83b8.html	(from https://www.amazon.com/)
03:01:24	8641/8641	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2001:17:38%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81YkqyaFVEL._AC_SY200_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81YkqyaFVEL._AC_SY200_.jpg	(from https://www.amazon.com/)
03:01:26	32168/32168	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Nov%202023%2003:10:53%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/917Bc9C1MlL._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/917Bc9C1MlL._AC_SY400_.jpg	(from https://www.amazon.com/)
03:01:26	34628/34628	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jun%202023%2023:30:35%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81AgoOPzO6L._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81AgoOPzO6L._AC_SY400_.jpg	(from https://www.amazon.com/)
03:01:27	14182/14182	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2021:16:50%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/716MbQI14OL._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/716MbQI14OL._AC_SY400_.jpg	(from https://www.amazon.com/)
03:01:39	1597731/1597731	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:01:20%20GMT	https://www.amazon.com/Heaven-Earth-Grocery-Store-Novel/dp/0593422945/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Heaven-Earth-Grocery-Store-Novel/dp/0593422945/index83b8.html	(from https://www.amazon.com/)
03:01:52	1747401/1747401	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:01:21%20GMT	https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/index83b8.html	(from https://www.amazon.com/)
03:02:03	1711309/1711309	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:01:22%20GMT	https://www.amazon.com/Iron-Flame-Empyrean-Rebecca-Yarros/dp/1649374178/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Iron-Flame-Empyrean-Rebecca-Yarros/dp/1649374178/index83b8.html	(from https://www.amazon.com/)
03:02:04	27137/27137	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2008:22:18%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/812F2oVcq5L._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/812F2oVcq5L._AC_SY400_.jpg	(from https://www.amazon.com/)
03:02:07	23626/23626	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2002:01:46%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71TCi2fUmFL._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71TCi2fUmFL._AC_SY400_.jpg	(from https://www.amazon.com/)
03:02:08	19636/19636	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Jan%202023%2003:46:43%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71yNgTMEcpL._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71yNgTMEcpL._AC_SY400_.jpg	(from https://www.amazon.com/)
03:02:19	1653161/1653161	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:02:01%20GMT	https://www.amazon.com/Wacky-Waving-Inflatable-Miniature-Editions/dp/0762462876/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Wacky-Waving-Inflatable-Miniature-Editions/dp/0762462876/index83b8.html	(from https://www.amazon.com/)
03:02:35	1705078/1705078	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:02:01%20GMT	https://www.amazon.com/Difficult-Riddles-Smart-Kids-Families/dp/1546595902/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/Difficult-Riddles-Smart-Kids-Families/dp/1546595902/index83b8.html	(from https://www.amazon.com/)
03:02:49	1674443/1674443	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2003:02:03%20GMT	https://www.amazon.com/The-Screaming-Goat-Book-Figure/dp/0762459816/?_encoding=UTF8&pd_rd_w=6wSi3&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=4HBNCDTDWP2R2J825MER&pd_rd_wg=n1yrE&pd_rd_r=d73f6741-c0ae-4f8a-b565-402a137157ed&ref_=pd_gw_crs_zg_bs_283155	C:/My%20Web%20Sites/hhh/www.amazon.com/The-Screaming-Goat-Book-Figure/dp/0762459816/index83b8.html	(from https://www.amazon.com/)
03:02:50	33269/33269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jul%202022%2002:35:07%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91qXDU9TXvL._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91qXDU9TXvL._AC_SY400_.jpg	(from https://www.amazon.com/)
03:02:50	13932/13932	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Oct%202023%2014:08:27%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61BWsc9eGbL._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61BWsc9eGbL._AC_SY400_.jpg	(from https://www.amazon.com/)
03:02:50	32304/32304	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Nov%202022%2000:24:18%20GMT	https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71ZGdynmHyL._AC_SY400_.jpg	C:/My%20Web%20Sites/hhh/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71ZGdynmHyL._AC_SY400_.jpg	(from https://www.amazon.com/)
